"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Armor.d:1166","Szata sędziego","Roucho soudce","","","LAW_ARMOR.name","",""
"Content/Items/Armor.d:1206","Pancerz Straży Królewskiej","Zbroj královské stráže","","","GRD_ARMOR_I.name","",""
"Content/Items/Armor.d:1242","Goła babka","Nahá žena","","","BAB_ARMOR_NUDE.name","",""
"Content/Items/Armor.d:1264","Babka w bikini","Dívka v bikinách","","","BAB_ARMOR_BIKINI.name","",""
"Content/Items/Food.d:58","Mięso chrząszczy. Smaczne po ugotowaniu, na surowo już nie bardzo.","Maso žravých štěnic. Vařené je docela chutné, syrové už tak moc ne.","","False","ItAt_Meatbug_01_description","",""
"Content/Items/Food.d:61","Mięso chrząszcza","Maso žravé štěnice","","","ItAt_Meatbug_01.name","",""
"Content/Items/Food.d:85","Te jabłka symbolizują monopol handlowy Starego Obozu.","Tato jablka symbolizují obchodní monopol Starého tábora.","","False","ItFo_Apple_description","",""
"Content/Items/Food.d:88","Jabłko","Jablko","","False","ItFoApple.name","",""
"Content/Items/Food.d:113","Winogrona","Hrozny","","","ItFo_wineberrys_01.name","",""
"Content/Items/Food.d:135","Podstawa żywienia w Kolonii – stała podaż sprawia, że brzuchy są pełne, co oddala ryzyko buntu.","Základní potravina Kolonie, jeho stálý přísun udržuje plné břicho a potlačuje nepokoje.","","False","ItFo_Loaf_description","",""
"Content/Items/Food.d:136","Podstawa żywienia w Kolonii – stała podaż sprawia,","Základní potravina Kolonie, jeho stálý přísun","","False","ItFo_Loaf_description_1","",""
"Content/Items/Food.d:137","że brzuchy są pełne, co oddala ryzyko buntu.","udržuje plné břicho a potlačuje nepokoje.","","False","ItFo_Loaf_description_2","",""
"Content/Items/Food.d:142","Chleb","Chléb","","False","ItFoLoaf.name","",""
"Content/Items/Food.d:165","Smażone mięso","Opečené maso","","False","ItFo_Mutton_01_name","",""
"Content/Items/Food.d:166","Mięso liźnięte ogniem napełnia brzuch i ogrzewa duszę.","Jemně osmažené, naplní žaludek a zahřeje duši.","","False","ItFo_Mutton_01_description","",""
"Content/Items/Food.d:192","Surowe mięso","Syrové maso","","","ItFo_Muttonraw","",""
"Content/Items/Food.d:192","Świeża zdobycz czekająca na objęcia płomieni.","Čerstvě ulovené, čeká na oheň.","","False","ItFo_Muttonraw_description","",""
"Content/Items/Food.d:216","Peklowany i pyszny mięsny przysmak.","Uzené a chutné, masná pochoutka.","","False","ItFo_Mutton_02_description","",""
"Content/Items/Food.d:221","Szynka","Šunka","","False","ItFo_mutton_01.name","",""
"Content/Items/Food.d:242","Myrtański ser, zarezerwowany dla elit Starego Obozu. Jego ostry aromat unosi się w całym zamku.","Martanský sýr, vyhrazený pro elitu Starého tábora. Jeho pronikavá vůně se nese hradem.","","False","ItFo_Cheese_description","",""
"Content/Items/Food.d:243","Myrtański ser, zarezerwowany dla elit Starego Obozu.","Martanský sýr, vyhrazený pro elitu Starého tábora.","","False","ItFo_Cheese_description_1","",""
"Content/Items/Food.d:244","Jego ostry aromat unosi się w całym zamku.","Jeho pronikavá vůně se nese hradem.","","False","ItFo_Cheese_description_2","",""
"Content/Items/Food.d:250","Ser","Sýr","","False","ItFoCheese.name","",""
"Content/Items/Food.d:270","Podstawa niezależności Nowego Obozu, starannie uprawiana na strzeżonych polach. Nadwyżki napędzają handel i kształtują relacje z innymi obozami.","Základ nezávislosti Nového tábora, pěstovaný na pečlivě střežených rýžových polích. Její nadbytek pohání jejich obchod a formuje vztahy s ostatními tábory.","","False","ItFo_Rice_description","",""
"Content/Items/Food.d:271","Podstawa niezależności Nowego Obozu, starannie uprawiana na strzeżonych","Základ nezávislosti Nového tábora,","","False","ItFo_Rice_description_1","",""
"Content/Items/Food.d:272","polach. Nadwyżki napędzają handel i kształtują relacje z innymi obozami.","pěstovaný na pečlivě střežených rýžových polích.","","False","ItFo_Rice_description_2","",""
"Content/Items/Food.d:279","Ryż","Rýže","","","ItFoRice.name","",""
"Content/Items/Food.d:303","Zupa korzenna","Polévka z kořínků","","","ItFoSoup.name","",""
"Content/Items/Food.d:327","Potrawka z chrząszcza","Ragú ze žravých štěnic","","","ItFoMeatbugragout.name","",""
"Content/Items/Food.d:350","Zupa z pełzacza","Polévka z důlních červů","","","ItFoCrawlersoup.name","",""
"Content/Items/Food.d:377","Choć czysta woda jest powszechnie dostępna, kontrola nad jej źródłami jest kluczowa do zachowania władzy w Kolonii.","I když je jí hodně, kontrola nad zdroji čisté vody je klíčem k moci v Kolonii.","","False","ItFo_Potion_Water_01_description","",""
"Content/Items/Food.d:378","Choć czysta woda jest powszechnie dostępna, kontrola nad jej","I když je jí hodně, kontrola nad zdroji čisté vody","","False","ItFo_Potion_Water_01_description_1","",""
"Content/Items/Food.d:379","źródłami jest kluczowa do zachowania władzy w Kolonii.","je klíčem k moci v Kolonii.","","False","ItFo_Potion_Water_01_description_2","",""
"Content/Items/Food.d:387","Woda","Voda","","False","ItFo_Potion_Water_01.name","",""
"Content/Items/Food.d:407","Importowane myrtańskie piwo to luksus Starego Obozu napędzający negocjacje i handel w kolonii karnej.","Importované Myrtanské pivo, luxusní zboží Starého tábora, které pohání vyjednávání a obchod v celé Kolonii.","","False","ItFo_Potion_Beer_description","",""
"Content/Items/Food.d:409","Importowane myrtańskie piwo to luksus Starego Obozu","Importované Myrtanské pivo, luxusní zboží Starého tábora,","","False","ItFo_Potion_Beer_description_1","",""
"Content/Items/Food.d:410","napędzający negocjacje i handel w kolonii karnej.","které pohání vyjednávání a obchod v celé Kolonii.","","False","ItFo_Potion_Beer_description_2","",""
"Content/Items/Food.d:417","Piwo","Pivo","","False","ItFoBeer.name","",""
"Content/Items/Food.d:436","Symbol powiązań Starego Obozu ze światem zewnętrznym – rzadki luksus spotykany przy stołach baronów rudy.","Symbol spojení Starého tábora s vnějším světem, vzácný luxus, který patří na stoly rudobaronů.","","False","ItFo_Potion_Wine_description","",""
"Content/Items/Food.d:438","Symbol powiązań Starego Obozu ze światem zewnętrznym –","Symbol spojení Starého tábora s vnějším světem,","","False","ItFo_Potion_Wine_description_1","",""
"Content/Items/Food.d:439","rzadki luksus spotykany przy stołach baronów rudy.","vzácný luxus, který patří na stoly rudobaronů.","","False","ItFo_Potion_Wine_description_2","",""
"Content/Items/Food.d:448","Wino","Víno","","False","ItFoWine.name","",""
"Content/Items/Food.d:465","Duma Nowego Obozu, destylowana z poletek ryżowych. Ten mocny alkohol służy za walutę i zacieśnia społeczne więzi, symbolizując zaradność obozu.","Pýcha Nového tábora, destilovaná z rýže. Tento silný destilát slouží jako měna a společenské mazivo, podtrhuje vynalézavost tábora.","","False","ItFo_Potion_Booze_description","",""
"Content/Items/Food.d:467","Duma Nowego Obozu, destylowana z poletek ryżowych. Ten mocny alkohol","Pýcha Nového tábora, destilovaná z rýže.","","False","ItFo_Potion_Booze_description_1","",""
"Content/Items/Food.d:468","służy za walutę i zacieśnia społeczne więzi, symbolizując zaradność obozu.","Tento silný destilát slouží jako měna","","False","ItFo_Potion_Booze_description_2","",""
"Content/Items/Food.d:477","Ryżówka","Rýžová pálenka","","","ItFoBooze.name","",""
"Content/Items/Food.d:498","Dzikie jagody występujące w mniej ujarzmionych regionach Kolonii. Ich zbieranie często wiąże się z ryzykiem dla życia i zdrowia.","Divoké borůvky, které rostou v méně zkrocených oblastech Kolonie. Jejich sběr často znamená riskování života a zdraví.","","False","ItFo_Plants_Berrys_01_description","",""
"Content/Items/Food.d:500","Dzikie jagody występujące w mniej ujarzmionych regionach Kolonii.","Divoké borůvky, které rostou v méně zkrocených oblastech Kolonie.","","False","ItFo_Plants_Berrys_01_description_1","",""
"Content/Items/Food.d:502","Ich zbieranie często wiąże się z ryzykiem dla życia i zdrowia.","Jejich sběr často znamená riskování života a zdraví.","","False","ItFo_Plants_Berrys_01_description_2","",""
"Content/Items/Food.d:510","Jagody","Borůvky","","","ItFo_Plants_Berrys_01.name","",""
"Content/Items/Food.d:537","Ogniocierń","Ohnivý trn","","","ItFo_Plants_Flameberry_01.name","",""
"Content/Items/Food.d:554","Roślina powszechnie występująca w dolinie, kluczowa dla produktywności Kolonii. Jej regenerujące działanie napędza więzienną siłę roboczą.","Běžná rostlina, v Kolonii je zásadní pro zachování produktivity. Její regenerační účinky udržují vězně při zdravé.","","False","ItFo_Plants_Seraphis_01_description","",""
"Content/Items/Food.d:556","Roślina powszechnie występująca w dolinie, kluczowa dla produktywności","Běžná rostlina, v Kolonii je zásadní pro zachování produktivity.","","False","ItFo_Plants_Seraphis_01_description_1","",""
"Content/Items/Food.d:559","Kolonii. Jej regenerujące działanie napędza więzienną siłę roboczą.","Její regenerační účinky udržují vězně při zdravé.","","False","ItFo_Plants_Seraphis_01_description_2","",""
"Content/Items/Food.d:567","Serafis","Sehnutka (Seraphis)","","","ItFo_Plants_Seraphis_01.name","",""
"Content/Items/Food.d:596","Velais","Velayis","","","ItFo_Plants_Velayis_01.name","",""
"Content/Items/Food.d:622","Górski mech","Horský mech","","","ItFo_Plants_mountainmoos_01.name","",""
"Content/Items/Food.d:648","Mech nagrobny","Šedý mech","","","ItFo_Plants_mountainmoos_02.name","",""
"Content/Items/Food.d:674","Psianka","Potměchuť","","","ItFo_Plants_Nightshadow_01.name","",""
"Content/Items/Food.d:700","Kocianka","Měsíční lilek","","","ItFo_Plants_Nightshadow_02.name","",""
"Content/Items/Food.d:726","Orkowe ziele","Skřetí list","","","ItFo_Plants_OrcHerb_01.name","",""
"Content/Items/Food.d:752","Liść dębu","Dubový list","","","ItFo_Plants_OrcHerb_02.name","",""
"Content/Items/Food.d:780","Piekielnik","Pekelná houba","","","ItFo_Plants_mushroom_01.name","",""
"Content/Items/Food.d:806","Gorzki chleb","Otrokův chléb","","","ItFo_Plants_mushroom_02.name","",""
"Content/Items/Food.d:835","Zioła uzdrawiające","Léčivé byliny","","","ItFo_Plants_Herb_01.name","",""
"Content/Items/Food.d:862","Zioła uzdrawiające","Léčivé byliny","","","ItFo_Plants_Herb_02.name","",""
"Content/Items/Food.d:888","Zioła uzdrawiające","Léčivé byliny","","","ItFo_Plants_Herb_03.name","",""
"Content/Items/Food.d:915","Nasienie czerwonego buka","Semeno krvavého buku","","","ItFo_Plants_Bloodwood_01.name","",""
"Content/Items/Food.d:941","Nasienie wysokiego dębu","Semeno věžového dubu","","","ItFo_Plants_Towerwood_01.name","",""
"Content/Items/Food.d:968","Krucze ziele","Havraní byliny","","","ItFo_Plants_RavenHerb_01.name","",""
"Content/Items/Food.d:994","Czarne ziele","Tmavé byliny","","","ItFo_Plants_RavenHerb_02.name","",""
"Content/Items/Food.d:1020","Twardzień","Kamenný kořen","","","ItFo_Plants_Stoneroot_01.name","",""
"Content/Items/Food.d:1046","Dragrot","Dračí kořen","","","ItFo_Plants_Stoneroot_02.name","",""
"Content/Items/Food.d:1074","Trolest","Trolí bobule","","","ItFo_Plants_Trollberrys_01.name","",""
"Content/Items/Melee_weapons.d:10","Towarzysz Kopacza. Ta prymitywna, lecz skuteczna broń jest odzwierciedleniem brutalnej prostoty życia w Kolonii.","Kopáčův společník. Jeho hrubá účinnost podtrhuje brutální jednoduchost života v Kolonii.","","False","ItMw_1H_Mace_Club_01_description","",""
"Content/Items/Melee_weapons.d:11","Towarzysz Kopacza. Ta prymitywna, lecz skuteczna broń","Kopáčův společník. Jeho hrubá účinnost","","False","ItMw_1H_Mace_Club_01_description_1","",""
"Content/Items/Melee_weapons.d:12","jest odzwierciedleniem brutalnej prostoty życia w Kolonii.","podtrhuje brutální jednoduchost života v Kolonii.","","False","ItMw_1H_Mace_Club_01_description_2","",""
"Content/Items/Melee_weapons.d:15","Pałka","Kyj","","False","ItMw_1H_Club_01.name","",""
"Content/Items/Melee_weapons.d:44","Pogrzebacz","Pohrabáč","","False","ItMw_1H_Poker_01.name","",""
"Content/Items/Melee_weapons.d:71","Sierp","Srp","","False","ItMw_1H_Sickle_01.name","",""
"Content/Items/Melee_weapons.d:97","Kilof","Krumpáč","","","ItMw_2H_Axe_Pickaxe","",""
"Content/Items/Melee_weapons.d:98","Kilof to podstawowe narzędzie w Kolonii. Można nim wydobywać magiczną rudę, która jest główną walutą wykorzystywaną przez obozy. W doświadczonych rękach kilof może również posłużyć jako broń.","Nejdůležitější nástroj Kolonie, krumpáče těží magickou rudu, která pohání politiku tábora. Ve zkušených rukou je to i dobrá zbraň.","","False","ItMw_2H_Axe_Pickaxe_description","",""
"Content/Items/Melee_weapons.d:99","Kilof to podstawowe narzędzie w Kolonii. Można nim wydobywać","Nejdůležitější nástroj Kolonie, krumpáče těží magickou rudu,","","False","ItMw_2H_Axe_Pickaxe_description_1","",""
"Content/Items/Melee_weapons.d:100","magiczną rudę, która jest główną walutą wykorzystywaną przez obozy.","která pohání politiku tábora.","","False","ItMw_2H_Axe_Pickaxe_description_2","",""
"Content/Items/Melee_weapons.d:101","W doświadczonych rękach kilof może również posłużyć jako broń.","Ve zkušených rukou je to i dobrá zbraň.","","False","ItMw_2H_Axe_Pickaxe_description_3","",""
"Content/Items/Melee_weapons.d:135","Młot kowalski","Kovářské kladivo","","False","ItMw_1H_Sledgehammer_01.name","",""
"Content/Items/Melee_weapons.d:163","Pałka","Kyj","","False","ItMw_1H_Mace_Light_01.name","",""
"Content/Items/Melee_weapons.d:189","Siekiera","Sekyra","","","ItMw_1H_Hatchet_01.name","",""
"Content/Items/Melee_weapons.d:216","Zardzewiały miecz","Rezavý meč","","","ItMw_1H_Sword_Old_01.name","",""
"Content/Items/Melee_weapons.d:243","Kij z gwoździem","Ostnatý kyj","","","ItMw_1H_Nailmace_01.name","",""
"Content/Items/Melee_weapons.d:272","Krótki miecz","Krátký meč","","False","ItMw_1H_Sword_Short_01.name","",""
"Content/Items/Melee_weapons.d:295","Prosty krótki miecz ze srebrną głowicą. Jego niewielki rozmiar sprawia, że świetnie sprawdza się w szybkiej walce na krótki dystans.","Jednoduchý krátký meč se stříbrnou hruškou. Jeho kompaktní velikost z něj dělá ideální zbraň pro rychlý boj zblízka.","","False","ItMw_1H_Sword_Short_02_description","",""
"Content/Items/Melee_weapons.d:296","Prosty krótki miecz ze srebrną głowicą. Jego niewielki rozmiar sprawia,","Jednoduchý krátký meč se stříbrnou hruškou.","","False","ItMw_1H_Sword_Short_02_description_1","",""
"Content/Items/Melee_weapons.d:297","że świetnie sprawdza się w szybkiej walce na krótki dystans.","Jeho kompaktní velikost z něj dělá ideální zbraň pro rychlý boj zblízka.","","False","ItMw_1H_Sword_Short_02_description_2","",""
"Content/Items/Melee_weapons.d:303","Chłopski miecz","Farmářova obrana","","","ItMw_1H_Sword_Short_02.name","",""
"Content/Items/Melee_weapons.d:333","Język topielca","Číhavčí kousnutí","","","ItMw_1H_Sword_Short_03.name","",""
"Content/Items/Melee_weapons.d:360","Kłujący cierń","Zraňující trny","","","ItMw_1H_Sword_Short_04.name","",""
"Content/Items/Melee_weapons.d:387","Ząb Kopacza","Kopáčova poslušnost","","","ItMw_1H_Sword_Short_05.name","",""
"Content/Items/Melee_weapons.d:416","Wyszczerbiony topór","Rozpadlá sekera","","","ItMw_1H_Axe_Old_01.name","",""
"Content/Items/Melee_weapons.d:445","Siekacz","Kudla","","False","ItMw_1H_Scythe_01.name","",""
"Content/Items/Melee_weapons.d:471","Kostur","Bojová hůl","","","ItMw_2H_Staff_01.name","",""
"Content/Items/Melee_weapons.d:498","Laska sędziowska","Hůl rozsouzení","","","ItMw_2H_Staff_02.name","",""
"Content/Items/Melee_weapons.d:524","Laska kapłańska","Kněžská hůl","","","ItMw_2H_Staff_03.name","",""
"Content/Items/Melee_weapons.d:553","Lekki miecz Strażnika","Lehký meč stráže","","","ItMw_1H_LightGuardsSword_03.name","",""
"Content/Items/Melee_weapons.d:583","Maczuga","Palcát","","","ItMw_1H_Mace_01.name","",""
"Content/Items/Melee_weapons.d:609","Ćwiekowana maczuga","Ostnatý palcát","","","ItMw_1H_Mace_02.name","",""
"Content/Items/Melee_weapons.d:631","Przerażająca maczuga z metalową głowicą obitą kolcami. Stworzona tak, by imitować śmiercionośne użądlenie krwiopijców żyjących na terenie Kolonii. Uwielbiana przez Szkodników. Jej charakterystyczny wygląd wzbudza strach.","Brutální ostnatý kyj z kovu, vyrobený tak, aby napodobil smrtící žihadlo krvavých much z Kolonie. Upřednostňovaný zloději, jeho charakteristický design budí strach.","","False","ItMw_1H_Mace_03_description","",""
"Content/Items/Melee_weapons.d:632","Przerażająca maczuga z metalową głowicą obitą kolcami. Stworzona tak,","Brutální ostnatý kyj z kovu, vyrobený tak,","","False","ItMw_1H_Mace_03_description_1","",""
"Content/Items/Melee_weapons.d:633","by imitować śmiercionośne użądlenie krwiopijców żyjących na terenie Kolonii.","aby napadoboil smrtící žihadlo krvavých much z Kolonie.","","False","ItMw_1H_Mace_03_description_2","",""
"Content/Items/Melee_weapons.d:635","Uwielbiana przez Szkodników. Jej charakterystyczny wygląd wzbudza strach.","Upřednostňovaný zloději, jeho charakteristický design budí strach.","","False","ItMw_1H_Mace_03_description_3","",""
"Content/Items/Melee_weapons.d:643","Żądło krwiopijcy","Žihadlo krvavé mouchy","","","ItMw_1H_Mace_03.name","",""
"Content/Items/Melee_weapons.d:672","Stalowy język","Ocelový hrot","","","ItMw_1H_Mace_04.name","",""
"Content/Items/Melee_weapons.d:693","Zwykły stalowy miecz z nieco zakrzywioną rękojeścią. Standardowe wyposażenie niższych rangą Strażników ze Starego Obozu.","Jednoduchý ocelový meč s mírně zakřivenou rukojetí. Standardní výbava pro nízko postavené strážce Starého tábora.","","False","ItMw_1H_Sword_01_description","",""
"Content/Items/Melee_weapons.d:695","Zwykły stalowy miecz z nieco zakrzywioną rękojeścią.","Jednoduchý ocelový meč s mírně zakřivenou rukojetí.","","False","ItMw_1H_Sword_01_description_1","",""
"Content/Items/Melee_weapons.d:696","Standardowe wyposażenie niższych rangą Strażników ze Starego Obozu.","Standardní výbava pro nízko postavené strážce Starého tábora.","","False","ItMw_1H_Sword_01_description_2","",""
"Content/Items/Melee_weapons.d:704","Niewykończony miecz","Primitivní meč","","","ItMw_1H_Sword_01.name","",""
"Content/Items/Melee_weapons.d:735","Miecz sędziego","Meč rozsudku","","","ItMw_1H_Sword_02.name","",""
"Content/Items/Melee_weapons.d:762","Miecz Strażnika","Meč stráže","","False","ItMw_1H_Sword_03.name","",""
"Content/Items/Melee_weapons.d:779","Dobrej jakości miecz z ozdobnym wzorem i ząbkowanym jelcem. Ze względu na swoją wszechstronność jest preferowany przez doświadczonych wojowników.","Kvalitní meč se zdobenou čepelí a ostnatou záštitou. Upřednostňovaný zručnými bojovníky pro jeho všestrannost.","","False","ItMw_1H_Sword_04_description","",""
"Content/Items/Melee_weapons.d:781","Dobrej jakości miecz z ozdobnym wzorem i ząbkowanym jelcem. Ze względu na","Kvalitní meč se zdobenou čepelí a ostnatou záštitou.","","False","ItMw_1H_Sword_04_description_1","",""
"Content/Items/Melee_weapons.d:784","swoją wszechstronność jest preferowany przez doświadczonych wojowników.","Upřednostňovaný zručnými bojovníky pro jeho všestrannost.","","False","ItMw_1H_Sword_04_description_2","",""
"Content/Items/Melee_weapons.d:793","Miecz bojowy","Bojový meč","","","ItMw_1H_Sword_04.name","",""
"Content/Items/Melee_weapons.d:821","Miecz wojenny","Válečný meč","","","ItMw_1H_Sword_05.name","",""
"Content/Items/Melee_weapons.d:852","Morgensztern","Kropáč","","False","ItMw_1H_Mace_War_01.name","",""
"Content/Items/Melee_weapons.d:879","Żelazna maczuga","Ocelový palcát","","","ItMw_1H_Mace_War_02.name","",""
"Content/Items/Melee_weapons.d:906","Łomotacz","Drtič kamene","","","ItMw_1H_Mace_War_03.name","",""
"Content/Items/Melee_weapons.d:933","Łamacz serc","Lamač srdcí","","","ItMw_1H_Mace_War_04.name","",""
"Content/Items/Melee_weapons.d:962","Długi miecz","Dlouhý meč","","False","ItMw_1H_Sword_Long_01.name","",""
"Content/Items/Melee_weapons.d:989","Miecz Strachu","Meč strachu","","","ItMw_1H_Sword_Long_02.name","",""
"Content/Items/Melee_weapons.d:1015","Miecz Nienawiści","Meč nenávisti","","","ItMw_1H_Sword_Long_03.name","",""
"Content/Items/Melee_weapons.d:1042","Miecz Zwycięstwa","Meč vítězství","","","ItMw_1H_Sword_Long_04.name","",""
"Content/Items/Melee_weapons.d:1070","Miecz Śmierci","Meč smrti","","","ItMw_1H_Sword_Long_05.name","",""
"Content/Items/Melee_weapons.d:1097","Młot Orków","Skřetí kladivo","","","ItMw_1H_Warhammer_01.name","",""
"Content/Items/Melee_weapons.d:1124","Młot wojenny","Válečné kladivo","","False","ItMw_1H_Warhammer_02.name","",""
"Content/Items/Melee_weapons.d:1151","Boski młot","Boží kladivo","","","ItMw_1H_Warhammer_03.name","",""
"Content/Items/Melee_weapons.d:1181","Topór","Sekera","","False","ItMw_1H_Axe_01.name","",""
"Content/Items/Melee_weapons.d:1208","Gruchotacz","Lebkoštěp","","False","ItMw_1H_Axe_02.name","",""
"Content/Items/Melee_weapons.d:1235","Łamacz kości","Kostilam","","","ItMw_1H_Axe_03.name","",""
"Content/Items/Melee_weapons.d:1264","Miecz szeroki","Široký meč","","","ItMw_1H_Sword_Broad_01.name","",""
"Content/Items/Melee_weapons.d:1291","Wyrok wojownika","Válečníkův rozsudek","","","ItMw_1H_Sword_Broad_02.name","",""
"Content/Items/Melee_weapons.d:1318","Szept burzy","Šepot bouře","","","ItMw_1H_Sword_Broad_03.name","",""
"Content/Items/Melee_weapons.d:1345","Ręka Strażnika","Strážcova ruka","","","ItMw_1H_Sword_Broad_04.name","",""
"Content/Items/Melee_weapons.d:1373","Zardzewiały miecz oburęczny","Rezavý obouruční meč","","","ItMw_2H_Sword_Old_01.name","",""
"Content/Items/Melee_weapons.d:1402","Zardzewiały miecz półtoraręczny","Rezavý meč bastard","","","ItMw_1H_Sword_Bastard_01.name","",""
"Content/Items/Melee_weapons.d:1430","Rzeźnik","Řezník","","False","ItMw_1H_Sword_Bastard_02.name","",""
"Content/Items/Melee_weapons.d:1458","Kat","Popravčí","","False","ItMw_1H_Sword_Bastard_03.name","",""
"Content/Items/Melee_weapons.d:1484","Wrzask Berserkera","Slovo násilníka","","","ItMw_1H_Sword_Bastard_04.name","",""
"Content/Items/Melee_weapons.d:1513","Stary topór bojowy","Stará bojová sekera","","","ItMw_2H_Axe_Old_01.name","",""
"Content/Items/Melee_weapons.d:1540","Krwawy żniwiarz","Sběrač krve","","False","ItMw_2H_Axe_Old_02.name","",""
"Content/Items/Melee_weapons.d:1567","Stary sędzia","Starý soudce","","","ItMw_2H_Axe_Old_03.name","",""
"Content/Items/Melee_weapons.d:1596","Lekki miecz dwuręczny","Lehký obouruční meč","","False","ItMw_2H_Sword_Light_01.name","",""
"Content/Items/Melee_weapons.d:1624","Miecz nadzorcy","Šavle správce","","","ItMw_2H_Sword_Light_02.name","",""
"Content/Items/Melee_weapons.d:1650","Ostrze Najemnika","Šavle žoldáka","","","ItMw_2H_Sword_Light_03.name","",""
"Content/Items/Melee_weapons.d:1677","Miecz królewski","Šavle krále","","","ItMw_2H_Sword_Light_04.name","",""
"Content/Items/Melee_weapons.d:1704","Miecz demonów","Šavle démona","","","ItMw_2H_Sword_Light_05.name","",""
"Content/Items/Melee_weapons.d:1733","Lekki topór bojowy","Lehká bojová sekera","","False","ItMw_2H_Axe_light_01.name","",""
"Content/Items/Melee_weapons.d:1761","Grzmot","Úder blesku","","False","ItMw_2H_Axe_light_02.name","",""
"Content/Items/Melee_weapons.d:1788","Chrzęst","Třesk","","","ItMw_2H_Axe_light_03.name","",""
