"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:58","Ja tam uważam, że warto sobie czasem przypomnieć, że świat nie kończy się na tej zasranej, niebieskiej kopule. Inaczej bym zwariował.","","","False","Kirgo-CH0-None-Kirgo-58994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:64","A może ci opowiem w zamian za bezpieczny nocleg?","","","False","Kirgo-CH0-None-Hero-57845","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:65","Może jedna z tych waszych chatek?","","","False","Kirgo-CH0-None-Hero-75065","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:66","Boisz się cieniostwora, co? Pozwoliłbym ci, gdyby to zależało ode mnie, ale tak nie jest. Przykro mi.","","","False","Kirgo-CH0-None-Kirgo-5289","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","No trudno.","","","False","Kirgo-CH0-None-Hero-75802-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","Szczerze, to nawet nie ma co tu dużo opowiadać. Każdy sra w gacie z powodu wojny, a wszystkie chore historie o orkach też nie pomagają.","","","False","Kirgo-CH0-None-Hero-49599-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:74","Krąży jednak plotka, że Nordmarczycy odnieśli kilka małych zwycięstw. I tyle.","","","False","Kirgo-CH0-None-Hero-7847","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:75","Chwała Innosowi. Miejmy nadzieję, że uda im się odzyskać część kopalń. Nie ma znaczenia, ilu więźniów wyśle tu król – na dłuższą metę nie ma szans, żebyśmy nadążyli za popytem.","","","False","Kirgo-CH0-None-Kirgo-86946","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:76","A co z Khorinis? Miałeś szansę zobaczyć miasto, gdy cię tu przewozili?","","","False","Kirgo-CH0-None-Kirgo-51889","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Niestety nie. Przez cały czas byłem zamknięty.","","","False","Kirgo-CH0-None-Hero-69630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Szkoda. Brakuje mi tego miasta. Mieszkałem tam przez kilka lat po opuszczeniu Varantu. Miałem nawet kobietę... Rosę.","","","False","Kirgo-CH0-None-Kirgo-15646","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:79","Nie wyobrażam sobie słodszej istoty. Była lepszym człowiekiem, niż ja kiedykolwiek będę.","","","False","Kirgo-CH0-None-Kirgo-28860-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:82","Cholera, znowu zaczynam biadolić jak stary dziad. Wybacz.","","","False","Kirgo-CH0-None-Kirgo-50097","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:83","Czy to prawda, że w ogóle nie ma tu kobiet?","","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_About_Women","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:87","Twoja kolej. Jakie masz dla mnie rady?","","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Any_Advice","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:93","Nie mam na to czasu.","","","False","Kirgo-CH0-None-Hero-42421","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:98","Hm, szkoda. No ale jak wolisz.","","","False","Kirgo-CH0-None-Kirgo-13085","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie twój interes.","","","False","Kirgo-CH0-None-Hero-73711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie jesteś specjalnie rozmowny, co? Mnie to lata, ale radzę spuścić z tonu. Samotnicy szybko tu giną.","","","False","Kirgo-CH0-None-Kirgo-8473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Twoja kolej. Jakie masz dla mnie rady?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-99779","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Dołącz do Starego Obozu. Jesteśmy sercem Kolonii. Wszystko, co wysyłają nam z zewnątrz, trafia do nas.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70361","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Chyba że osuną się skały...","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-25026","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Nie przejmuj się tym. Nasi chłopcy uporają się z tym w mgnieniu oka. Gomez jest surowy, ale wie, jak zarządzać tym miejscem.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-58252","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Gomez? To twój szef?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-59810","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Jest najbardziej wpływowym człowiekiem w Starym Obozie. Poprowadził bunt więźniów i teraz tam rządzi.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-34033","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:119","To on mówi królowi, czego chcemy w zamian za rudę, a król to dostarcza.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18590","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Rozumiem.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-26319","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Jeszcze jedno. Wyglądasz na kogoś, kto potrafi posługiwać się mieczem. Co powiesz na mały sparing?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-52548","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:123","W przyszłym tygodniu czeka mnie walka. W zamian nauczę cię kilku sztuczek.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:125","Może za chwilę.","","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:126","Dobrze, czemu nie.","","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Why_Not","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:127","Wybacz, ale muszę lecieć.","","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Sorry_But_No","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:131","„Czeka cię walka”?","","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Are_You_Going_To_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:134","„Czeka cię walka”?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-1372","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:138","Tak, na arenie. Będziesz mógł ją zobaczyć.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-68105","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:145","Wybacz, ale muszę lecieć.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-91130","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:151","Trudno. Może innym razem.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-3837","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:154","Dobrze, czemu nie.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-95013","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:158","Świetnie! Daj znać, jak będziesz gotowy.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-63047","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:162","Może za chwilę.","","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:164","Jestem gotowy do walki.","","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:236","Dobrze. Ja się nigdzie nie wybieram.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-41448","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:185","Czy to prawda, że w ogóle nie ma tu kobiet?","","","False","Kirgo-CH0-None-Hero-24591","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:186","Są, ale tylko te sprowadzone przez Magnatów, by spełniały ich zachcianki. Uważaj, bo jeśli zawiesisz na którejś oko, Gomez każe cię wychłostać.","","","False","Kirgo-CH0-None-Kirgo-12464","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:189","Krążą plotki o jakiejś parze, która uciekła i gdzieś się ukrywa, ale ja w to nie wierzę. Ludzie uwielbiają gadać... i chlać... a potem gadać jeszcze więcej.","","","False","Kirgo-CH0-None-Kirgo-85213","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:218","Może za chwilę.","","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:225","Jestem gotowy do walki.","","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:279","Jestem gotowy do walki.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-64994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:300","Czekaj, tak bez broni? Załatw sobie jakąś. Bez tego to jak szczać pod wiatr.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-39679","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:330","Oj, jak boli... tego się nie spodziewałem. Niezły jesteś... masz potencjał. Ale i tak mogę cię nauczyć paru sztuczek. Zainteresowany?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-87315","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:336","To była dobra walka! Nic ci nie złamałem?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35355","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:337","... Chyba przeżyję.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-61657","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:340","To dobrze. Nie walczysz źle, kolego. Musisz trochę poćwiczyć, ale masz potencjał. Chcesz, żebym nauczył cię paru sztuczek?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-59331","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:341","Pewnie, czemu nie.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-54063-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:342","No dobra. Po pierwsze, gdy posługujesz się taką bronią, trzymaj ją jedną ręką, a nie obiema. Gdy nabierzesz nieco mięśni, będziesz znacznie zwinniejszy, co pozwoli ci płynnie łączyć ataki.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-565-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:346","Po drugie, jeśli podczas wyprowadzania ataku zdasz sobie sprawę, że odsłoni cię to na ripostę przeciwnika, wycofaj się i wykonaj unik. Wymaga to nieco treningu, ale poradzisz sobie.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-95345-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:352","Pamiętaj też, aby podczas parowania wyczuć idealny moment. Po idealnej paradzie twój przeciwnik będzie podatny na atak.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-10101","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:353","Rozumiem. Dzięki.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:357","Pamiętaj również, żeby parować w idealnym momencie. Dzięki temu wybijesz wroga z równowagi i będziesz mógł zaatakować.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35698","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:364","Rozumiem. Dzięki.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:367","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:375","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:396","Właściwie to dlaczego jesteś taki przyjazny?","","","False","DIA_GRD_251_Kirgo_Why_Are_You_Nice.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Właściwie to dlaczego jesteś taki przyjazny?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-21333","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Mówisz, jakby było w tym coś złego. Sam nie wiem. Może dlatego, że pozostali tutaj wyglądają, jakby nie srali od lat, więc próbuję to jakoś zrównoważyć.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-42430-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:427","Co powiesz na rewanż?","","","False","DIA_GRD_251_Kirgo_About_Rematch.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:435","Co powiesz na rewanż?","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-57048","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:436","Tak szybko? Pewnie. Powiedz kiedy.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-48441","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:440","Daj mi chwilę.","","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Wait","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:442","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_No_Mercy","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:451","Walczmy.","","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:454","Hm, czemu nie. Tylko najpierw skombinuj sobie jakąś broń.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70786","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Walczmy.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-23822","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Dobrze. Pokaż, co potrafisz!","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18035","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:473","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-92998","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:474","Jesteś pewny? No dobrze, zatańczmy.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-72913","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:483","Daj mi chwilę.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Hero-17711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:487","Dobrze. Wiesz, gdzie mnie szukać.","","","False","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-27576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:520","Nieźle... Tego się nie spodziewałem.","","","False","Kirgo-CH0-None-Kirgo-65501","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Dobra walka. Idzie ci coraz lepiej!","","","False","Kirgo-CH0-None-Kirgo-22502","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Muszę wracać do roboty. Do zobaczenia.","","","False","Kirgo-CH0-None-Kirgo-30285-0","",""
